Transaction ID,Item,Cleaned_Item,Quantity,Price Per Unit,Cleaned_Price_Per_Unit,Total Spent,Revenue per Unit,Payment Method,Location,Transaction Date
TXN_1045022,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Takeaway,13-10-2023
TXN_5818032,Unknown,Cookie,1,1,1,1,1,Unknown,Unknown,19-04-2023
TXN_5404249,Unknown,Smoothie,1,4,4,4,4,Unknown,Unknown,04-10-2023
TXN_5484423,Unknown,Coffee,2,2,2,4,2,Unknown,Unknown,26-08-2023
TXN_4598397,Coffee,Coffee,4,2,2,8,2,Cash,Takeaway,13-09-2023
TXN_3849488,Salad,Salad,1,5,5,5,5,Unknown,In-store,01-03-2023
TXN_9186913,Cookie,Cookie,2,1,1,2,1,Credit Card,Takeaway,16-10-2023
TXN_9507002,Smoothie,Smoothie,1,4,4,4,4,Cash,Takeaway,08-05-2023
TXN_4423218,Cookie,Cookie,3,1,1,3,1,Cash,In-store,29-05-2023
TXN_4851339,Sandwich,Sandwich,1,4,4,4,4,Digital Wallet,Takeaway,01-02-2023
TXN_3274105,Cookie,Cookie,5,1,1,5,1,Credit Card,Takeaway,28-07-2023
TXN_2810280,Smoothie,Smoothie,1,4,4,4,4,Digital Wallet,Takeaway,25-06-2023
TXN_9901424,Cookie,Cookie,3,1,1,3,1,Digital Wallet,Unknown,30-05-2023
TXN_3880417,Cookie,Cookie,1,1,1,1,1,Unknown,In-store,27-06-2023
TXN_3756680,Tea,Tea,2,2,1.5,3,1.5,Credit Card,Unknown,30-08-2023
TXN_2334523,Coffee,Coffee,5,2,2,10,2,Digital Wallet,Takeaway,17-08-2023
TXN_8611913,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,In-store,16-07-2023
TXN_9904091,Salad,Salad,4,5,5,20,5,Unknown,Unknown,20-05-2023
TXN_5908857,Smoothie,Smoothie,5,4,4,20,4,Unknown,In-store,04-06-2023
TXN_4411172,Smoothie,Smoothie,4,4,4,16,4,Cash,Unknown,09-07-2023
TXN_6841805,Cake,Cake,2,3,3,6,3,Unknown,Unknown,14-02-2023
TXN_7800236,Salad,Salad,3,5,5,15,5,Digital Wallet,Unknown,19-07-2023
TXN_2413026,Coffee,Coffee,1,2,2,2,2,Unknown,Takeaway,26-04-2023
TXN_9947479,Smoothie,Smoothie,5,4,4,20,4,Cash,Takeaway,27-09-2023
TXN_6403859,Sandwich,Sandwich,5,4,4,20,4,Credit Card,In-store,06-03-2023
TXN_6828371,Smoothie,Smoothie,4,4,4,16,4,Unknown,Unknown,20-10-2023
TXN_8335965,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,Unknown,21-03-2023
TXN_9703722,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Takeaway,11-01-2023
TXN_6259001,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,In-store,30-01-2023
TXN_6119081,Coffee,Coffee,2,2,2,4,2,Cash,In-store,27-09-2023
TXN_4811887,Cake,Cake,2,3,3,6,3,Cash,In-store,11-02-2023
TXN_9587814,Juice,Juice,3,3,3,9,3,Cash,In-store,25-01-2023
TXN_7682605,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,Unknown,19-10-2023
TXN_7946450,Smoothie,Smoothie,1,4,4,4,4,Credit Card,In-store,15-07-2023
TXN_2611393,Smoothie,Smoothie,3,4,4,12,4,Unknown,Unknown,25-04-2023
TXN_2122597,Cake,Cake,3,3,3,9,3,Credit Card,Unknown,11-05-2023
TXN_7510217,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,In-store,24-10-2023
TXN_3267783,Cake,Cake,3,3,3,9,3,Unknown,In-store,30-10-2023
TXN_7852397,Tea,Tea,3,2,1.5,4.5,1.5,Cash,In-store,10-08-2023
TXN_8459594,Sandwich,Sandwich,1,4,4,4,4,Credit Card,Unknown,07-11-2023
TXN_9190969,Coffee,Coffee,1,2,2,2,2,Unknown,In-store,06-10-2023
TXN_2982995,Salad,Salad,1,5,5,5,5,Credit Card,Takeaway,06-04-2023
TXN_9181144,Unknown,Cake,3,3,3,9,3,Unknown,Takeaway,25-10-2023
TXN_6490609,Salad,Salad,4,5,5,20,5,Unknown,In-store,03-03-2023
TXN_9938260,Smoothie,Smoothie,4,4,4,16,4,Unknown,In-store,03-03-2023
TXN_5486398,Cookie,Cookie,4,1,1,4,1,Cash,Unknown,13-05-2023
TXN_5875661,Sandwich,Sandwich,3,4,4,12,4,Credit Card,Unknown,12-08-2023
TXN_2555823,Cake,Cake,4,3,3,12,3,Digital Wallet,Unknown,21-06-2023
TXN_4223265,Cake,Cake,5,3,3,15,3,Digital Wallet,In-store,06-06-2023
TXN_3390072,Tea,Tea,1,2,1.5,1.5,1.5,Credit Card,Unknown,03-05-2023
TXN_6491662,Coffee,Coffee,2,2,2,4,2,Digital Wallet,Takeaway,06-10-2023
TXN_1248167,Unknown,Smoothie,1,4,4,4,4,Cash,Unknown,05-03-2023
TXN_9500986,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Takeaway,10-05-2023
TXN_2147453,Unknown,Cookie,4,1,1,4,1,Credit Card,Unknown,27-04-2023
TXN_9137801,Unknown,Smoothie,5,4,4,20,4,Credit Card,In-store,10-06-2023
TXN_4892303,Sandwich,Sandwich,4,4,4,16,4,Unknown,Unknown,16-07-2023
TXN_5985451,Sandwich,Sandwich,2,4,4,8,4,Unknown,Unknown,24-07-2023
TXN_6092344,Cookie,Cookie,5,1,1,5,1,Credit Card,Takeaway,04-12-2023
TXN_1218016,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Unknown,26-11-2023
TXN_8110646,Unknown,Cake,2,3,3,6,3,Credit Card,Takeaway,07-06-2023
TXN_1221777,Coffee,Coffee,3,2,2,6,2,Unknown,In-store,29-01-2023
TXN_3691087,Cookie,Cookie,4,1,1,4,1,Unknown,Unknown,11-07-2023
TXN_5571026,Unknown,Salad,1,5,5,5,5,Cash,Takeaway,08-09-2023
TXN_6336973,Coffee,Coffee,4,2,2,8,2,Digital Wallet,Takeaway,21-03-2023
TXN_5609260,Cookie,Cookie,5,1,1,5,1,Digital Wallet,In-store,02-05-2023
TXN_4242676,Coffee,Coffee,5,2,2,10,2,Credit Card,Takeaway,26-11-2023
TXN_6835777,Juice,Juice,5,3,3,15,3,Digital Wallet,Unknown,11-05-2023
TXN_6097706,Sandwich,Sandwich,4,4,4,16,4,Cash,Takeaway,15-02-2023
TXN_5496581,Juice,Juice,1,3,3,3,3,Credit Card,Unknown,11-08-2023
TXN_2897468,Salad,Salad,2,5,5,10,5,Cash,Unknown,10-10-2023
TXN_3260087,Salad,Salad,5,5,5,25,5,Unknown,Unknown,20-04-2023
TXN_2047672,Sandwich,Sandwich,1,4,4,4,4,Credit Card,In-store,25-01-2023
TXN_6893490,Coffee,Coffee,3,2,2,6,2,Credit Card,Takeaway,17-03-2023
TXN_3743336,Salad,Salad,2,5,5,10,5,Digital Wallet,Unknown,21-02-2023
TXN_6851654,Salad,Salad,1,5,5,5,5,Digital Wallet,Takeaway,25-01-2023
TXN_8510511,Coffee,Coffee,4,2,2,8,2,Unknown,Unknown,06-10-2023
TXN_2092306,Juice,Juice,4,3,3,12,3,Unknown,In-store,01-04-2023
TXN_7345190,Smoothie,Smoothie,4,4,4,16,4,Digital Wallet,Unknown,20-02-2023
TXN_6647319,Juice,Juice,5,3,3,15,3,Credit Card,Unknown,23-10-2023
TXN_5889912,Salad,Salad,1,5,5,5,5,Cash,In-store,26-09-2023
TXN_4483304,Smoothie,Smoothie,4,4,4,16,4,Credit Card,Takeaway,08-11-2023
TXN_3720223,Cake,Cake,4,3,3,12,3,Cash,Takeaway,22-10-2023
TXN_4506778,Cake,Cake,3,3,3,9,3,Digital Wallet,Unknown,21-04-2023
TXN_8226226,Sandwich,Sandwich,1,4,4,4,4,Unknown,In-store,30-07-2023
TXN_9723120,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,Unknown,26-01-2023
TXN_2726676,Coffee,Coffee,3,2,2,6,2,Digital Wallet,In-store,10-08-2023
TXN_4011694,Unknown,Coffee,1,2,2,2,2,Credit Card,In-store,02-09-2023
TXN_3327212,Tea,Tea,2,2,1.5,3,1.5,Credit Card,Unknown,20-12-2023
TXN_3558795,Smoothie,Smoothie,1,4,4,4,4,Cash,In-store,30-05-2023
TXN_9989242,Sandwich,Sandwich,4,4,4,16,4,Unknown,Unknown,12-09-2023
TXN_2035772,Cookie,Cookie,2,1,1,2,1,Cash,Unknown,17-01-2023
TXN_2711627,Smoothie,Smoothie,5,4,4,20,4,Cash,Unknown,09-11-2023
TXN_2804828,Cake,Cake,3,3,3,9,3,Cash,Unknown,25-02-2023
TXN_3869958,Cake,Cake,1,3,3,3,3,Digital Wallet,Unknown,11-01-2023
TXN_9684465,Cake,Cake,5,3,3,15,3,Unknown,Takeaway,15-02-2023
TXN_6476304,Sandwich,Sandwich,2,4,4,8,4,Credit Card,Unknown,17-03-2023
TXN_3893927,Salad,Salad,4,5,5,20,5,Unknown,In-store,14-09-2023
TXN_5947976,Coffee,Coffee,3,2,2,6,2,Unknown,In-store,21-05-2023
TXN_4139983,Tea,Tea,5,2,1.5,7.5,1.5,Cash,Takeaway,16-10-2023
TXN_4571222,Cookie,Cookie,2,1,1,2,1,Credit Card,Unknown,21-03-2023
TXN_6484542,Salad,Salad,5,5,5,25,5,Credit Card,Unknown,18-05-2023
TXN_5183630,Coffee,Coffee,4,2,2,8,2,Unknown,In-store,15-02-2023
TXN_5562799,Cookie,Cookie,5,1,1,5,1,Unknown,Unknown,25-10-2023
TXN_9601220,Unknown,Cookie,3,1,1,3,1,Digital Wallet,Takeaway,20-04-2023
TXN_6404625,Cake,Cake,5,3,3,15,3,Credit Card,Unknown,24-04-2023
TXN_5327102,Cookie,Cookie,2,1,1,2,1,Unknown,Unknown,16-07-2023
TXN_5741619,Smoothie,Smoothie,5,4,4,20,4,Cash,Unknown,02-01-2023
TXN_4452589,Tea,Tea,1,2,1.5,1.5,1.5,Unknown,Takeaway,22-08-2023
TXN_6540284,Juice,Juice,1,3,3,3,3,Unknown,Unknown,24-04-2023
TXN_9657957,Smoothie,Smoothie,2,4,4,8,4,Unknown,Unknown,27-11-2023
TXN_3670939,Tea,Tea,3,2,1.5,4.5,1.5,Cash,Unknown,13-07-2023
TXN_2935871,Cookie,Cookie,4,1,1,4,1,Cash,Takeaway,07-07-2023
TXN_1610204,Cake,Cake,1,3,3,3,3,Unknown,Takeaway,19-02-2023
TXN_8372268,Salad,Salad,2,5,5,10,5,Unknown,Takeaway,15-06-2023
TXN_1239021,Sandwich,Sandwich,5,4,4,20,4,Credit Card,Unknown,15-09-2023
TXN_1863866,Smoothie,Smoothie,1,4,4,4,4,Cash,Unknown,03-10-2023
TXN_4630854,Tea,Tea,1,2,1.5,1.5,1.5,Digital Wallet,Unknown,10-02-2023
TXN_6183842,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Unknown,15-09-2023
TXN_5355693,Smoothie,Smoothie,1,4,4,4,4,Unknown,Unknown,03-12-2023
TXN_8284910,Smoothie,Smoothie,1,4,4,4,4,Cash,In-store,19-07-2023
TXN_4408913,Salad,Salad,2,5,5,10,5,Cash,Unknown,24-08-2023
TXN_2123573,Coffee,Coffee,5,2,2,10,2,Digital Wallet,Takeaway,09-01-2023
TXN_8036176,Cookie,Cookie,4,1,1,4,1,Credit Card,Takeaway,20-06-2023
TXN_9107676,Sandwich,Sandwich,2,4,4,8,4,Cash,Unknown,12-02-2023
TXN_2490185,Salad,Salad,4,5,5,20,5,Credit Card,In-store,18-12-2023
TXN_6295420,Juice,Juice,1,3,3,3,3,Digital Wallet,Takeaway,27-09-2023
TXN_1542042,Cake,Cake,4,3,3,12,3,Credit Card,Takeaway,26-07-2023
TXN_7716125,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Unknown,17-05-2023
TXN_6579109,Juice,Juice,1,3,3,3,3,Credit Card,Takeaway,22-02-2023
TXN_5577030,Cookie,Cookie,4,1,1,4,1,Digital Wallet,Takeaway,15-02-2023
TXN_3910230,Sandwich,Sandwich,5,4,4,20,4,Cash,Takeaway,05-01-2023
TXN_8031804,Coffee,Coffee,4,2,2,8,2,Credit Card,Unknown,01-07-2023
TXN_6928775,Unknown,Cookie,2,1,1,2,1,Cash,In-store,25-03-2023
TXN_6755107,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,Unknown,14-11-2023
TXN_5153899,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Takeaway,01-03-2023
TXN_5632156,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,Unknown,02-08-2023
TXN_9861782,Sandwich,Sandwich,4,4,4,16,4,Credit Card,In-store,15-07-2023
TXN_8861275,Smoothie,Smoothie,2,4,4,8,4,Unknown,In-store,31-10-2023
TXN_8961155,Cake,Cake,5,3,3,15,3,Cash,Takeaway,06-09-2023
TXN_6112765,Coffee,Coffee,2,2,2,4,2,Credit Card,Takeaway,21-07-2023
TXN_7090563,Smoothie,Smoothie,3,4,4,12,4,Unknown,In-store,17-08-2023
TXN_9737090,Sandwich,Sandwich,3,4,4,12,4,Unknown,In-store,01-06-2023
TXN_2847831,Coffee,Coffee,1,2,2,2,2,Cash,In-store,19-02-2023
TXN_3385167,Tea,Tea,3,2,1.5,4.5,1.5,Cash,In-store,26-04-2023
TXN_1938071,Sandwich,Sandwich,4,4,4,16,4,Credit Card,In-store,25-12-2023
TXN_8774692,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,Unknown,12-07-2023
TXN_4887268,Salad,Salad,1,5,5,5,5,Credit Card,In-store,16-10-2023
TXN_9506372,Cake,Cake,4,3,3,12,3,Unknown,Unknown,06-11-2023
TXN_6651961,Salad,Salad,4,5,5,20,5,Credit Card,In-store,08-02-2023
TXN_2537138,Cake,Cake,3,3,3,9,3,Unknown,Unknown,24-10-2023
TXN_2015313,Salad,Salad,5,5,5,25,5,Cash,Unknown,18-10-2023
TXN_5604797,Coffee,Coffee,1,2,2,2,2,Cash,In-store,13-10-2023
TXN_6303383,Cake,Cake,4,3,3,12,3,Digital Wallet,In-store,22-09-2023
TXN_5203710,Unknown,Salad,4,5,5,20,5,Digital Wallet,Unknown,22-04-2023
TXN_5403707,Smoothie,Smoothie,3,4,4,12,4,Cash,In-store,20-03-2023
TXN_4084052,Juice,Juice,2,3,3,6,3,Digital Wallet,In-store,30-06-2023
TXN_3843541,Unknown,Salad,3,5,5,15,5,Credit Card,In-store,06-03-2023
TXN_4000025,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Takeaway,12-06-2023
TXN_7113656,Juice,Juice,2,3,3,6,3,Credit Card,Takeaway,22-01-2023
TXN_6039235,Juice,Juice,2,3,3,6,3,Digital Wallet,Unknown,25-06-2023
TXN_6621756,Cookie,Cookie,1,1,1,1,1,Unknown,Unknown,14-11-2023
TXN_3923847,Cake,Cake,2,3,3,6,3,Credit Card,Unknown,12-09-2023
TXN_3226989,Salad,Salad,1,5,5,5,5,Credit Card,Takeaway,17-04-2023
TXN_1523567,Salad,Salad,3,5,5,15,5,Digital Wallet,Takeaway,22-11-2023
TXN_8751289,Tea,Tea,2,2,1.5,3,1.5,Cash,In-store,10-09-2023
TXN_9996195,Juice,Juice,5,3,3,15,3,Digital Wallet,In-store,16-03-2023
TXN_2151688,Cake,Cake,5,3,3,15,3,Unknown,Unknown,29-09-2023
TXN_4243591,Cake,Cake,4,3,3,12,3,Credit Card,In-store,11-10-2023
TXN_4138399,Cookie,Cookie,5,1,1,5,1,Credit Card,Takeaway,03-07-2023
TXN_1724233,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Takeaway,01-02-2023
TXN_1564506,Smoothie,Smoothie,5,4,4,20,4,Digital Wallet,In-store,01-02-2023
TXN_3520982,Salad,Salad,5,5,5,25,5,Unknown,Unknown,26-10-2023
TXN_8936591,Cookie,Cookie,5,1,1,5,1,Unknown,In-store,22-03-2023
TXN_7622389,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,In-store,26-02-2023
TXN_2896048,Tea,Tea,4,2,1.5,6,1.5,Cash,Unknown,17-05-2023
TXN_2204457,Coffee,Coffee,4,2,2,8,2,Cash,Takeaway,06-01-2023
TXN_1319834,Cookie,Cookie,1,1,1,1,1,Unknown,Unknown,31-03-2023
TXN_7503593,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Takeaway,19-04-2023
TXN_4076463,Cookie,Cookie,3,1,1,3,1,Digital Wallet,Unknown,25-06-2023
TXN_1901704,Salad,Salad,5,5,5,25,5,Cash,Unknown,17-11-2023
TXN_5589433,Cake,Cake,2,3,3,6,3,Cash,In-store,13-03-2023
TXN_4386732,Smoothie,Smoothie,4,4,4,16,4,Cash,Unknown,01-08-2023
TXN_3174336,Cookie,Cookie,1,1,1,1,1,Unknown,Unknown,17-07-2023
TXN_4983903,Unknown,Smoothie,5,4,4,20,4,Unknown,Unknown,18-09-2023
TXN_8043642,Salad,Salad,4,5,5,20,5,Cash,In-store,12-06-2023
TXN_1223805,Juice,Juice,3,3,3,9,3,Unknown,In-store,04-07-2023
TXN_3879110,Unknown,Cookie,4,1,1,4,1,Credit Card,Takeaway,18-03-2023
TXN_9551491,Salad,Salad,1,5,5,5,5,Unknown,Unknown,13-07-2023
TXN_3033987,Cake,Cake,4,3,3,12,3,Cash,Unknown,13-03-2023
TXN_2732570,Cookie,Cookie,3,1,1,3,1,Digital Wallet,Unknown,23-06-2023
TXN_9104781,Sandwich,Sandwich,2,4,4,8,4,Unknown,Unknown,03-07-2023
TXN_7876775,Coffee,Coffee,5,2,2,10,2,Unknown,Takeaway,09-02-2023
TXN_7566250,Salad,Salad,3,5,5,15,5,Unknown,Takeaway,04-06-2023
TXN_3365018,Juice,Juice,5,3,3,15,3,Cash,Takeaway,06-02-2023
TXN_1487762,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Unknown,07-02-2023
TXN_4592205,Cookie,Cookie,3,1,1,3,1,Credit Card,In-store,30-12-2023
TXN_6660755,Cookie,Cookie,2,1,1,2,1,Credit Card,In-store,16-05-2023
TXN_3750900,Tea,Tea,2,2,1.5,3,1.5,Credit Card,In-store,03-04-2023
TXN_3290872,Cake,Cake,2,3,3,6,3,Credit Card,In-store,13-06-2023
TXN_6378158,Salad,Salad,5,5,5,25,5,Credit Card,In-store,17-06-2023
TXN_8800818,Cake,Cake,2,3,3,6,3,Digital Wallet,Unknown,28-09-2023
TXN_5707386,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Takeaway,28-06-2023
TXN_1145592,Juice,Juice,1,3,3,3,3,Credit Card,Takeaway,11-09-2023
TXN_2670487,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Unknown,20-10-2023
TXN_9485101,Cookie,Cookie,2,1,1,2,1,Cash,Takeaway,01-11-2023
TXN_9667219,Juice,Juice,4,3,3,12,3,Cash,In-store,09-10-2023
TXN_3119835,Tea,Tea,2,2,1.5,3,1.5,Digital Wallet,In-store,01-03-2023
TXN_7014091,Coffee,Coffee,5,2,2,10,2,Cash,In-store,26-11-2023
TXN_7107807,Cookie,Cookie,1,1,1,1,1,Digital Wallet,Unknown,01-11-2023
TXN_5698925,Juice,Juice,2,3,3,6,3,Unknown,In-store,08-04-2023
TXN_6662213,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,Unknown,18-01-2023
TXN_1336900,Coffee,Coffee,5,2,2,10,2,Credit Card,Unknown,16-01-2023
TXN_2250785,Cake,Cake,1,3,3,3,3,Cash,Unknown,19-03-2023
TXN_8122340,Coffee,Coffee,4,2,2,8,2,Credit Card,Unknown,09-06-2023
TXN_9911498,Coffee,Coffee,4,2,2,8,2,Cash,In-store,27-03-2023
TXN_3741325,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Unknown,04-07-2023
TXN_8658970,Salad,Salad,3,5,5,15,5,Credit Card,Unknown,03-09-2023
TXN_2887971,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,Unknown,26-06-2023
TXN_9865855,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Takeaway,18-04-2023
TXN_2217295,Juice,Juice,4,3,3,12,3,Credit Card,In-store,22-11-2023
TXN_8913492,Sandwich,Sandwich,4,4,4,16,4,Credit Card,In-store,25-12-2023
TXN_5625086,Sandwich,Sandwich,1,4,4,4,4,Credit Card,In-store,17-06-2023
TXN_2690222,Unknown,Cake,4,3,3,12,3,Unknown,Unknown,01-01-2023
TXN_5767429,Cake,Cake,2,3,3,6,3,Unknown,Unknown,19-03-2023
TXN_5910541,Cake,Cake,5,3,3,15,3,Cash,In-store,08-09-2023
TXN_4435352,Salad,Salad,2,5,5,10,5,Credit Card,Unknown,03-05-2023
TXN_1009421,Cookie,Cookie,4,1,1,4,1,Cash,Takeaway,21-02-2023
TXN_5369243,Smoothie,Smoothie,4,4,4,16,4,Cash,Takeaway,16-11-2023
TXN_2939667,Unknown,Cake,1,3,3,3,3,Unknown,In-store,21-12-2023
TXN_5734395,Sandwich,Sandwich,5,4,4,20,4,Cash,Takeaway,17-05-2023
TXN_2966262,Tea,Tea,3,2,1.5,4.5,1.5,Cash,Unknown,19-11-2023
TXN_7293241,Unknown,Coffee,1,2,2,2,2,Digital Wallet,Unknown,27-08-2023
TXN_1827212,Sandwich,Sandwich,5,4,4,20,4,Unknown,Unknown,22-12-2023
TXN_4809548,Smoothie,Smoothie,3,4,4,12,4,Unknown,Takeaway,04-11-2023
TXN_2224935,Coffee,Coffee,1,2,2,2,2,Digital Wallet,Unknown,15-04-2023
TXN_7580441,Coffee,Coffee,1,2,2,2,2,Cash,Unknown,09-08-2023
TXN_4897993,Sandwich,Sandwich,4,4,4,16,4,Unknown,In-store,07-12-2023
TXN_9522045,Coffee,Coffee,3,2,2,6,2,Unknown,Unknown,30-05-2023
TXN_6128966,Sandwich,Sandwich,3,4,4,12,4,Unknown,Unknown,18-12-2023
TXN_5475746,Cake,Cake,3,3,3,9,3,Credit Card,In-store,20-08-2023
TXN_6071339,Coffee,Coffee,5,2,2,10,2,Cash,Takeaway,17-10-2023
TXN_9540864,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Takeaway,07-08-2023
TXN_6389404,Juice,Juice,5,3,3,15,3,Digital Wallet,In-store,20-11-2023
TXN_8724474,Unknown,Salad,5,5,5,25,5,Cash,Unknown,04-08-2023
TXN_8199524,Cake,Cake,5,3,3,15,3,Cash,Unknown,01-12-2023
TXN_1212652,Juice,Juice,3,3,3,9,3,Credit Card,Unknown,30-01-2023
TXN_1799247,Coffee,Coffee,3,2,2,6,2,Unknown,Unknown,25-01-2023
TXN_5745054,Smoothie,Smoothie,1,4,4,4,4,Credit Card,Unknown,26-01-2023
TXN_4328090,Unknown,Smoothie,1,4,4,4,4,Digital Wallet,In-store,18-04-2023
TXN_3499226,Juice,Juice,1,3,3,3,3,Credit Card,Takeaway,08-09-2023
TXN_1259340,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Unknown,24-02-2023
TXN_3893480,Cookie,Cookie,3,1,1,3,1,Unknown,Unknown,24-12-2023
TXN_2614271,Unknown,Smoothie,2,4,4,8,4,Digital Wallet,Unknown,03-08-2023
TXN_8295765,Cake,Cake,4,3,3,12,3,Unknown,Takeaway,05-04-2023
TXN_1324760,Tea,Tea,4,2,1.5,6,1.5,Cash,In-store,18-01-2023
TXN_8292441,Salad,Salad,1,5,5,5,5,Cash,Takeaway,15-09-2023
TXN_6663486,Coffee,Coffee,3,2,2,6,2,Unknown,Unknown,02-11-2023
TXN_9423451,Coffee,Coffee,1,2,2,2,2,Unknown,Unknown,22-10-2023
TXN_3792125,Salad,Salad,5,5,5,25,5,Credit Card,In-store,25-08-2023
TXN_7021504,Cookie,Cookie,2,1,1,2,1,Unknown,In-store,31-05-2023
TXN_8608811,Cake,Cake,5,3,3,15,3,Credit Card,Takeaway,05-01-2023
TXN_4844386,Unknown,Cake,5,,3,15,3,Credit Card,In-store,28-10-2023
TXN_4368729,Coffee,Coffee,3,2,2,6,2,Digital Wallet,In-store,11-06-2023
TXN_5072156,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Takeaway,24-07-2023
TXN_5763520,Unknown,Salad,1,5,5,5,5,Unknown,Unknown,17-01-2023
TXN_4877933,Juice,Juice,5,3,3,15,3,Digital Wallet,In-store,12-01-2023
TXN_8854384,Juice,Juice,5,3,3,15,3,Cash,Takeaway,12-08-2023
TXN_3308378,Cookie,Cookie,4,1,1,4,1,Digital Wallet,Unknown,28-04-2023
TXN_4355766,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Unknown,07-11-2023
TXN_5644235,Salad,Salad,4,5,5,20,5,Cash,In-store,25-03-2023
TXN_5331285,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,Unknown,12-03-2023
TXN_7620397,Cookie,Cookie,4,1,1,4,1,Unknown,Unknown,24-12-2023
TXN_1214868,Juice,Juice,4,3,3,12,3,Cash,In-store,30-07-2023
TXN_5117595,Smoothie,Smoothie,4,4,4,16,4,Cash,In-store,05-02-2023
TXN_9708144,Smoothie,Smoothie,3,4,4,12,4,Cash,Unknown,18-04-2023
TXN_8266689,Unknown,Cake,5,,3,15,3,Cash,In-store,03-12-2023
TXN_3589166,Tea,Tea,1,2,1.5,1.5,1.5,Unknown,Unknown,02-02-2023
TXN_3943672,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Unknown,21-10-2023
TXN_8988279,Smoothie,Smoothie,2,4,4,8,4,Unknown,In-store,08-08-2023
TXN_4269933,Smoothie,Smoothie,2,4,4,8,4,Unknown,Takeaway,28-03-2023
TXN_2234460,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,15-08-2023
TXN_4356564,Coffee,Coffee,2,2,2,4,2,Credit Card,Takeaway,05-10-2023
TXN_2223047,Unknown,Coffee,2,2,2,4,2,Unknown,Takeaway,14-06-2023
TXN_9469735,Cake,Cake,1,3,3,3,3,Unknown,In-store,31-12-2023
TXN_6762250,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Takeaway,17-06-2023
TXN_8553273,Juice,Juice,5,3,3,15,3,Cash,In-store,15-01-2023
TXN_8713971,Tea,Tea,1,2,1.5,1.5,1.5,Cash,Unknown,26-08-2023
TXN_4076575,Smoothie,Smoothie,3,4,4,12,4,Unknown,Takeaway,18-01-2023
TXN_2432379,Coffee,Coffee,1,2,2,2,2,Credit Card,In-store,24-10-2023
TXN_3187634,Unknown,Coffee,5,2,2,10,2,Digital Wallet,Takeaway,01-09-2023
TXN_1961943,Smoothie,Smoothie,3,4,4,12,4,Digital Wallet,In-store,05-11-2023
TXN_5908104,Sandwich,Sandwich,2,4,4,8,4,Credit Card,Unknown,12-05-2023
TXN_1355212,Coffee,Coffee,2,2,2,4,2,Unknown,Unknown,25-05-2023
TXN_2155393,Juice,Juice,2,3,3,6,3,Digital Wallet,In-store,12-07-2023
TXN_3485938,Unknown,Salad,4,5,5,20,5,Cash,Takeaway,28-05-2023
TXN_9449037,Coffee,Coffee,4,2,2,8,2,Unknown,Takeaway,30-04-2023
TXN_3114654,Juice,Juice,3,3,3,9,3,Unknown,In-store,01-12-2023
TXN_5837801,Salad,Salad,1,5,5,5,5,Credit Card,In-store,25-01-2023
TXN_1336470,Tea,Tea,1,2,1.5,1.5,1.5,Cash,Unknown,22-12-2023
TXN_2544724,Cake,Cake,5,3,3,15,3,Digital Wallet,Takeaway,28-12-2023
TXN_1035504,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,Takeaway,30-03-2023
TXN_2576799,Juice,Juice,1,3,3,3,3,Cash,Unknown,12-03-2023
TXN_4659155,Juice,Juice,1,3,3,3,3,Unknown,Unknown,13-04-2023
